bonjour depuis quelques jours je souffre de maux de tête spontané au niveau arrière gauche.Je me demande vraiment ce que c'est.C'est trés douloureux et ça dure 2 secondes.Je pense que je vais aller voir mon medecin traitant mais je l'entend déjà me dire .Prenez un peu de doliprane et ça passera.J'ai peur d'avoir quelque chose de +grave qui ne serai vu que par un examen plus;;;;;;;
Bonjour Est ce que quelqu'un pourrait m expliquer pk un ecg une piste ne détecte que les arythmies et pas les infarctus ou autre ? Merci;;;;;;;
bonjour est que le cholestérol élevé et une maladie incurable merci.;;;;;;;
Bonjour est-ce que quelqu'un pourrait me donner son avis s'il vous plaît voilà mes résultats de prise de sang j'ai un taux de lymphocytes à 41,7 % et 152 de plaquettes est-ce normal merci pour votre réponse;;;;;;;
Bonjour et merci d'avance pour vos réponses si réponse il y a Je suis allé faire des analyse sanguine avec ma concubine et une chose m'intrigue mes taux de polynucléaire neutrophiles et de Lymphocites sont parfaitement égaux ( tout deux à 44,2pourcents et 2829/mm3 ) Je ne trouve rien sur internet qui correspond a un taux neutrophiles et de lymphocytes EXACTEMENT identique.;;;;;;;
Bonjour et merci d'avance pour vos réponses si réponse il y a Je suis allé faire des analyse sanguine avec ma concubine et une chose m'intrigue mes taux de polynucléaire neutrophiles et de Lymphocites sont parfaitement égaux ( tout deux à 44,2pourcents et 2829/mm3 ) Je ne trouve rien sur internet qui correspond a un taux neutrophiles et de lymphocytes EXACTEMENT identique.;;;;;;;
Bonjour et, encore une fois, merci à tous pour vos réponses. En ce qui concerne le traitement par prégabaline (Lyrica) j'aimerai savoir si certains d'entre vous ont pris ce médicament au-delà de 15 jours malgré les effets secondaires très importants, pour voir si ce médicament était vraiment efficace chez eux. Et si c'est le cas, c'est-à-dire si vous avez pris le médicament;;;;;;;
Bonjour et, encore une fois, merci à tous pour vos réponses. En ce qui concerne le traitement par prégabaline (Lyrica) j'aimerai savoir si certains d'entre vous ont pris ce médicament au-delà de 15 jours malgré les effets secondaires très importants, pour voir si ce médicament était vraiment efficace chez eux. Et si c'est le cas, c'est-à-dire si vous avez pris le médicament;;;;;;;
Bonjour et, encore une fois, merci à tous pour vos réponses. En ce qui concerne le traitement par prégabaline (Lyrica) j'aimerai savoir si certains d'entre vous ont pris ce médicament au-delà de 15 jours malgré les effets secondaires très importants, pour voir si ce médicament était vraiment efficace chez eux. Et si c'est le cas, c'est-à-dire si vous avez pris le médicament;;;;;;;
Bonjour et, encore une fois, merci à tous pour vos réponses. En ce qui concerne le traitement par prégabaline (Lyrica) j'aimerai savoir si certains d'entre vous ont pris ce médicament au-delà de 15 jours malgré les effets secondaires très importants, pour voir si ce médicament était vraiment efficace chez eux. Et si c'est le cas, c'est-à-dire si vous avez pris le médicament;;;;;;;
bonjour gma anti cafard dans les yeux. j'ai reçu une goutte dans mon ½il je ne ressens rien d'anormal. es que c'est grave merci. merci d avance;;;;;;;
Bonjour il marrive quelquechose de terible car je n ai plus de desirs, d envie d 'émotions je ne resent plus rien et bien sur par conséquent pratiquement plus d érection seul.Je suis marié et j ai 40 ans jusqu' au 12 décembre 2005( jour fatidique ou je reviendrais) , j avais une importante libido , la moindre pensée érotique le moindre touché me procuraient une érection, j en;;;;;;;
Bonjour Il y a environ deux semaines je me suis rendue aux urgences avec 40 de fièvre maux de reins insupportables depuis quelques temps. Résultat : pyelonephrite sur les deux reins j?ai été hospitalisée un peu plus d?une semaine et à ma dernière échographie avant ma sortie mon infection était toujours présente. J?ai eu également une sonde urinaire car je n?urinais plus du;;;;;;;
Bonjour Il y a quelques années j'ai fait un rêve plutôt étrange et la nuit dernière j'ai refais ce même rêve je vous le raconte : J'étais dans la rue avec des amis assise sur le bord d'un trottoir quand d'un seul coup je vois une lumière qui vient vers moi et dans cette lumière je vois mon grand père (que je n'ai jamais connu ) qui me tend la main et me dit de venir avec lui;;;;;;;
Bonjour Il y a quelques années, je faisait du foot et j'avais pris un choc sur le coup de pied gauche. J'avais vraiment du mal à marcher donc je suis aller à l'hôpital. ( j'avais 12 ou 13 ans) le médecin me fait une radio et diagnostique un gros hématome donc rien de méchant ! Mais il était intriguer par celle-ci et fit une 2eme radio, il m'annonça que j'avais un os qui avait;;;;;;;
bonjour j ai 27 ans et j ai plusieurs symptomes     des douleurs dans les os     au toucher la sensation d avoir des bleus partout     des articulations qui se raidissent     des fourmillements     des problemes de sommeil     une fatigue permanente Tous ces symptomes ne sont pas forcement liés mais tous genants et douloureux!!! De plus j ai une petite puce de 6 mois et ces;;;;;;;
Bonjour j?ai 18ans je fume depuis 1 an maintenant. Je fume très régulièrement, entre 5 et 15 clopes par jour et je me suis mis aux joints maintenant et j?en fume beaucoup également. Depuis 1 mois maintenant j?ai une toux importante qui persiste et m?empêche de respirer. Je tousse des 100taines de fois par jour et je m??inquiete. De plus j?ai vu que la toux qui ne disparaît pas;;;;;;;
Bonjour J?ai 70 ans en bonne santé générale à part que j?ai eu ce jour un problème de mémorisation Ce problème de « mémorisation dans l?ordre «  je l?ai déjà rencontré 2 fois il y a 2 ans environ Je précise tout de même que je n?ai jamais été au volant c?est ma femme qui conduisait . Exemple : Ah jourd?hui je suis allé avec ma femme qui conduisait mettre l?essence à la voiture;;;;;;;
Bonjour J?aimerai savoir ce que sa veut dire « chaque ovaire est porteur de moin d?une dizaine d?images anechogene liquidienne mesurant 6 a 12 mm »?;;;;;;;
"bonjour j'ai 14 ans et sa fait déjà quelques mois que je me ""réveillé"" dans la nuit sans pouvoir bouger,crier,parler... et j'ai aussi des hallucination auditive et de vision, quand je dort je laisse ma télé allumer car je n'aime pas être seul sa me fait peur et donc quand je me ""réveille"" et que je suis paralyser j'entend ma télé mais par exemple si dans le film l'acteur dit";;;;;;;
"Bonjour j'ai 17 ans et depuis octobre j'ai une sensation de fuites urinaires: quelquefois lorsque je tousse j'ai l'impression q'une goutte sort. Mais c'est surtout une sensation continuelle et désagréable qui m'empêche de vivre mon quotidien pleinement. Cependant lorsque je ""vérifie"" je n'ai pas l'impression d'avoir eu des fuites et lorsque je suis concentré sur autre chose";;;;;;;
Bonjour j'ai 22 ans et depuis 2 ans j'ai d'horribles douleurs intestinales localisé au niveau du nombril principalement . J'ai mal tous les jours (pas un jour sans douleurs, et plus on avance dans le temps plus elles sont fortes) Une constipation chronique qui alterne avec de la diarrhée. Nausées, vertiges, fatigué, ballonnements. J'ai également beaucoup de douleur pelvienne.;;;;;;;
bonjour j'ai 22ans je suis fumeur et depuis 2-3 jours j'ai comme des glaires dans la gorge. J'ai bo tousser ou racler ma gorge mais rien. Je ne tousse pas et je ne suis pas enrhumé non plus. CA fais un sorte de gêne dans la gorge cela ne me fait pas mal. Merci pour ceux qui pourront m'aider;;;;;;;
bonjour j'ai 23ans et après chaque ejaculation j'ai des douleurs dans le penis enfin c'est tout le long du tuyau dans lequel passe le sperme et l'urine ca fait des années que cela me le fait j'ai jamais trop osé en parler... je ne sais pas si c'est normal et je ne sais pas non plus quoi faire. est ce que cela pourrai entrainer des troubles de l'erection aussi?;;;;;;;
bonjour j'ai 23ans et après chaque ejaculation j'ai des douleurs dans le penis enfin c'est tout le long du tuyau dans lequel passe le sperme et l'urine ca fait des années que cela me le fait j'ai jamais trop osé en parler... je ne sais pas si c'est normal et je ne sais pas non plus quoi faire. est ce que cela pourrai entrainer des troubles de l'erection aussi?;;;;;;;
bonjour j'ai 23ans et après chaque ejaculation j'ai des douleurs dans le penis enfin c'est tout le long du tuyau dans lequel passe le sperme et l'urine ca fait des années que cela me le fait j'ai jamais trop osé en parler... je ne sais pas si c'est normal et je ne sais pas non plus quoi faire. est ce que cela pourrai entrainer des troubles de l'erection aussi?;;;;;;;
bonjour j'ai 34 ans. le 19.12.2008 on m'a mis en place un pace maker 2 chambres, tout c'est bien passé.depuis il me l'on réglé car ça n'allait pas.mais depuis ce réglage j'ai beaucoup de mal a digérer j'ai mal au ventre et il est gonfflé, je prend du poid et je ne retrouve pas la peche que j'avais avant.je suis toujours fatigué ,molle et je suis de plus en plus souvent;;;;;;;
bonjour j'ai 35 ans et j'ai fait des lombalgies récidivantes, mon medicin ma envoyer faire un scanner du rachis lombaire voici le resultat . Les dimensions canalaires sont normales. A l'étage L4-L5 il existe un léger débord endo-canalaire global et harmonieux du contour posterieur du disque ,correspondant a une protrusion L4-L5 débutante. Al'étage L5-S1il existe également un;;;;;;;
Bonjour j'ai 48ans cette année 2018, j'ai été opérée d'un cancer de la thyroïde en 2001,on me l'a totalement retirée,j'ai fais de la radio-iode et je prends de la l.thyroxine 200 depuis. Je ne supporte plus mon poids,de ce fait,je prends plus de comprimés que prévu depuis quelques mois mais je ne perds pas de poids,je ne vais faire ma grosse commission(avec d'énormes;;;;;;;
bonjour j'ai 50 ans et je pèse 65 kg le 16-3 j'ai eu un peitit malaise et obligée d'aller j'ai le docteur. 19/9 de tension. après examen sanguin le medecin m'a dit que c'etait catastrophique. leucocytes : 7,8 giga/l vitesse de sedimentation 25 mm à la 1ère heure vitesse de sedimentation 52 mm à la 2ème heure glycémie à jeun (12 h) 3,25 g/l Hemoglobine glucosylée = 14 %;;;;;;;
Bonjour J'ai besoin de votre aide. Depuis déjà 1 an je fais abcès sur abcès, car j'ai plusieurs dents qui se déchaussent et surtout infecté qui me laissent des boules sur les deux coté des joues au niveau de la mâchoire. Depuis 3 mois mon médecin traitant m'a mis sous PIASCLÉDINE et je n'ai plus d'abcès et plus de douleur de dent. La dentiste que j'avais avant n'a jamais voulu;;;;;;;
Bonjour J'ai besoin de votre aide. Je me suis tordue la cheville du haut de mes talons il y 15 mois. Les urgences ont remarqué un petit arrachement osseux du cuboide et m'ont plâtré 21 jours. Pas de radio de sortie. Apres une vingtaine de séances de kinésithérapie je boitais toujours. J'ai fait des séances d'osthéo et toujours des douleurs dans le pied qui me font boiter. J'ai;;;;;;;
"bonjour jai effectué ma prise de sang pour renouvellement permis de conduire et quelle est ma surprise en voyant mes cdt a 2.5 au lieu de 1.7 et mes gammas a 19 buvant une grande biere de 8° par jour je pensais pas etre ""dans le rouge"" étant une ancienne alcoolique , avec le baclofene j""arrive a stagner a 1 biere /jour , dois je tenter le coup de l'envoyer ou pas??merci pour";;;;;;;
bonjour j'ai été opérée d'un NEURINOME il y a 1mois à Lyon par le PR D.L'opératon s'est bien passée, j'ai très vite récupéré au niveau énergie mais j'ai une paralysie faciale qui est très génante : je dois me fermer l'oeil pour dormir, mettre des gouttes dedans toute la journée ce qui me fait voir trouble. Je ne peux donc pas lire et suis très génée. Quand je parle ou souris;;;;;;;
Bonjour j'ai hésité entre le choix du forum.......... depuis quelques semaines, j'ai l'impression trés souvent d'être fièvreux (chaud à la tête et un peu de partout, avec quelques gouttes sur le front de temps en temps). Je suis alors à chaque fois persuadé d'avoir de la fièvre mais 37,1 maxi à chaque fois (essayé avec deux thermomètre pour être plus sur). Bizarre ? cela peut;;;;;;;
bonjour j'ai le perone(genou) qui bouge donc j'ai une atelle cela fait plus d'une semaine que je fais le meme reve, je me vois dans une salle d'op ca commence a me faire peur est un reve premonitoire? qu'en pensez vous??;;;;;;;
Bonjour J'ai réussi à avoir un crédit entre particulier Chez monsieur Évariste, les conditions sont bonne ainsi que le mode de remboursement.C'est vraiment du sérieux le taux d'intérêt est de 02%.Si par ailleurs vous avez besoin d'un crédit pour financer vos projets contacter le par son e-mail: tidiane.daye@gmail.com Cordialement;;;;;;;
Bonjour J'ai réussi à avoir un crédit entre particulier Chez monsieur Évariste, les conditions sont bonne ainsi que le mode de remboursement.C'est vraiment du sérieux le taux d'intérêt est de 02%.Si par ailleurs vous avez besoin d'un crédit pour financer vos projets contacter le par son e-mail: tidiane.daye@gmail.com Cordialement;;;;;;;
Bonjour J'ai souffert d'une grave carence pendant plus de vingt ans sans en connaître la cause, et qu?aucun médecin n?avait su déceler. A une époque, on entendait partout qu'il ne fallait pas manger trop de sel, voire ne pas en manger du tout. Or j'ai suivi scrupuleusement depuis mon adolescence ces recommandations, c?est-à-dire que je n?ai pas rajouté de sel à mon;;;;;;;
Bonjour j'ai une boule qui est apparue entre l'anus et la vulve. Savez-vous ce que c'est?;;;;;;;
Bonjour j'ai une boule qui est apparue entre l'anus et la vulve. Savez-vous ce que c'est? Ça peut etre une marisque?;;;;;;;
Bonjour J'ai une demande assez surprenante à vous faire mais qui est assez importante pour moi J'aimerai savoir si c'est possible de ne rien resentire dans ses jambes pour être comme une personne paraplégique. Si cela est possible j'aimerai savoir sous qu'elle condition cela est possible. Je sais que cette demande peut paraître bizarre mais je m'explique ma s½ur est;;;;;;;
Bonjour J'ai une demande assez surprenante à vous faire mais qui est assez importante pour moi J'aimerai savoir si c'est possible de ne rien resentire dans ses jambes pour être comme une personne paraplégique. Si cela est possible j'aimerai savoir sous qu'elle condition cela est possible. Je sais que cette demande peut paraître bizarre mais je m'explique ma s½ur est;;;;;;;
Bonjour J'aimerais savoir si c'est arrivé à quelqu'un. J'ai des douleurs qui se manifestent dès que je m'allonge et ça m'empêche de dormir.ça part du bas du dos et ça me fait une sorte de pression au crâne et ça m'empêche de dormir. J'y comprends rien. Merci pour vos réponses.;;;;;;;
Bonjour j'aimerais savoir si d'autres personnes sont atteinte de cette maladie et si oui connaître leurs parcours d'avance merci;;;;;;;
Bonjour J'aimerais savoir si l'on doit cesser de prendre les anti inflammatoires par voie orale après une infiltration. ( arthrose hanche ) grand merci.;;;;;;;
bonjour j'aimrai bien que quelqu'un m'aide a trouver un régime pour ma maladie qui une MALABSORPTION AU GLUCOSE ET AU GALACTOSE!merci d'avance. svp aidez-moi je vous jur que je vis l'enfer;;;;;;;
Bonjour j'aurais besoin d'information quel est la durer pour une demande de coloscopie ?;;;;;;;
Bonjour J'aurais souhaité savoir s'il est normal que quand je prend ma tension artérielle je suis à 11-6 et en la reprenant dans la foulé je remonte à 13-7 ? Pourquoi une telle variation en même pas une minute ? Merci;;;;;;;
Bonjour je consulte ici car je me fait du soucis peux être que je ne suis pas au bon Endroit ... Régulièrement il m arrive que j?ai la vision qui change et qui deviens comme si il y avais un mirage sur la route avec la chaleur et je ne peux plus rien voir a ce moment la suivi de vertige fourmillement je ne sans plus ma main picotement lèvre fourmille bras ... et la langue;;;;;;;
Bonjour je consulte ici car je me fait du soucis peux être que je ne suis pas au bon Endroit ... Régulièrement il m arrive que j?ai la vision qui change et qui deviens comme si il y avais un mirage sur la route avec la chaleur et je ne peux plus rien voir a ce moment la suivi de vertige fourmillement je ne sans plus ma main picotement lèvre fourmille bras ... et la langue;;;;;;;
Bonjour je mappelle josiane... jaurai une question pour vous jaimerai savoir moi jai mal a la tete la lumiere me donne mal a la tete jai mal au rein mal au coeur mal au dos et sa fait depuis le 6 aout que je ne suis pas dans mais regle et je suis souvent fatiguer;;;;;;;
bonjour je me nome Samantha je soufre aussi d'une hyper-lordose mes moi depuis mon enfance sa ma été diagnostiqué aven mes 12 ans sachant que aujourd'hui j'ai 23 ans j?orrais voulue savoir si un opération es envisageable merci d'avance de votre compréhension es de vos réponse;;;;;;;
Bonjour je me permet de me diriger vers vous car il y a 2 semaine et pour la 1ere fois j'ai eu des poux ! J'ai traiter toute ma maison et nous aussi j'ai acheter apaisyl poux sa sest passer un vendredi plus rien jusqu au mardu rebelotte demangeaison et jai retrouvé 2 poux j'ai donc vider le shampooing et 3 jour apres le vendredi donc j'ai retrouvé 2 poux ! je suis donc passer;;;;;;;
Bonjour Je me permets de solliciter votre aide et avis concernant mon fils de 3 ans qui a de la fièvre depuis cette nuit ( la fièvre a commencé vers 23h). Il a été mal toute la nuit il n'a quasiment pas dormi et s'est plaint d'avoir mal au ventre à 2 reprises. Il a été en contact avec un chinchilla dans la soirée ( entre 21h et 22h) il n'a pas l'habitude d'être en contact avec;;;;;;;
bonjour je me suis fracturée la base du 5eme métatarsien le 8 juin (non déplacée) , mon medecin m'a prescrit une chaussure de barouk+béquilles et je le renvoie le 23/06. Aujourd'hui il me semble ne plus avoir mal quand je marche un tout petit peu sans la chaussure. Combien de temps donc vais je devoir porter cette chaussure si je n\\\'ai plus mal.merci. Carole;;;;;;;
Bonjour Je ne comprends pas mes résultats de pds J'ai accouché fin janvier et suite à une hémorragie on m'a perfusé de 2.7 de venofer Le médecin m'a prescrit 2 pds je suis sous levothyrox 75 Merci de bien vouloir me donner votre avis La 1ere début mars: Tsh 1.20 NL: 0.27 4.20 Ferritine 38 NL: 15 150 Hémoglobine 11.9 NL 12 16 Polynucleaires eosinophiles 1221 NL 40 400 La 2e;;;;;;;
bonjour je ne sais pas dans quelle rubrique place ce sujet car je ne sais pas ce que j'ai.... Depuis le moi de février certains mouvement de la jambe gauche me tordent de douleur.je ne peux pas me mettre en tailleur et je ne peux plus mettre la jambe gauche sur la jambe droite.le kine pour la premiere seance a constate que j'avais une boule sur la cuisse,du coup radio écho et;;;;;;;
bonjour je ne sais pas trop ou poster exactement... je me retrouve depuis hier apres midi a avoir mal au niveau des intestins ( une sensation de gargouillement dans les intestins avec des moments ou ca me tire dans le bas ventre) j'ai le ventre gonflé, des nausées mais pas de diarrhées... et depuis cet apres midi je me retrouve a avoir des vertiges au moindre effort (monter;;;;;;;
bonjour je ne sais pas trop ou poster mon message et j'espere que quelqu'un pourra me donner une reponse cette apres midi je me suis promené avec mes enfants et ma mere dans un parc n'ayantr plus d'eau dans notre bouteille nous avons envoyé sans mefiance les enfants en chercher '(aucun ne sait encore lire) et quand nous sommes parti il y avais un ecriteau qui disais que l'eau;;;;;;;
bonjour je ne savais pas trop dans quelle rubrique poster mon sujet , mon problème et tout simple mais fait de ma vie un enfer ,je n oublie rien élas c est un enfer pour moi mais je sais que c est dur aussi pour les autres . je m explique , il est impossible de me mentir pas que je devine le mensonge car je suis d un naturel très crédule, mais il ne faut pas me donner deux;;;;;;;
Bonjour je ne voudrai pas faire de Pub mais j'utilise depuis un bon moment le produit Nuit Paisible du site plantavie.com et j'ai un résultat formidable.;;;;;;;
Bonjour Je prends tous les jours du Thyroxin 112,5, j'ai eu ma thyroïde retirée il y a un tout petit peu plus d'un an maintenant. Il arrive très souvent que je veuille prendre plusieurs cachets de Thyroxin d'un coup, pour des raisons diverses et variées, quoiqu'un peu devinables. Je souhaiterais ainsi savoir quels sont les risques concrets pour une prise, par exemple, du;;;;;;;
bonjour je recherche temoignage ou conseil depuis peut j'ai une petite douleur au milieu de la poitrine et milieu en haut du dos je voulais savoir si c'est pour me prevenir que je vais faire une crise asthme ou epilepsie vu que j'en aie fait beaucoup en etant petit ou c'est pour vous autre chose merci beaucoup de vos temoignage;;;;;;;
Bonjour je ressens des vibrations dans ma cuisses depuis 1 ans et demi, il y a 1 ans et demi j'ai fait une échographie de ma cuisse il m'a dit que j'avais une oedème que après 1 mois sans sport je devrais plus rien ressentir. Mais ces vibrations je lai toujours je ne dors plus a cause de ses vibrations dans ma cuisses et j'ai des vertiges et je vois parfois flou je perd;;;;;;;
bonjour je ressent une fatigue et envie de dormir, avant je prenais du lorazepam mais l état de manque entre 2 prise était difficile d ou l'intérêt de passer a une demie vie longue( diazepam comprimé) pensez vous que l état de fatigue va s'estompé avec le temps ,ca fait seulement 7 jours que je prends du diazépam et 22 ans de fluvoxamine merci de vos conseils a+;;;;;;;
bonjour je ressent une fatigue et envie de dormir, avant je prenais du lorazepam mais l état de manque entre 2 prise était difficile d ou l'intérêt de passer a une demie vie longue( diazepam comprimé) pensez vous que l état de fatigue va s'estompé avec le temps ,ca fait seulement 7 jours que je prends du diazépam et 22 ans de fluvoxamine merci de vos conseils a+;;;;;;;
bonjour je souffre de cette maladie depuis quelques années. Aprèsune opération au pied droit le nodule enlevé a récidivé. J'ai maintenant aussi des nodules au pied gauche et j'aimerais savoir si quelqu'un connait un traitement autre que chirurgical. merci à ceux qui me répondront;;;;;;;
Bonjour Je souhaiterais avoir un avis car je me suis fais extraire 4 dents de sagesse le 7 décembre 2015 et depuis ce temps j'ai toujours la sensation d'être gonflé, surtout en bas. Du coté gauche il me reste un petit bout d'os que l'on devrait me retirer d'ici peu de temps mais du coté droit les médecin que j'ai vu me disent qu'ils ne voient rien d'anormal, d'autres disent;;;;;;;
Bonjour Je souhaiterais avoir un avis car je me suis fais extraire 4 dents de sagesse le 7 décembre 2015 et depuis ce temps j'ai toujours la sensation d'être gonflé, surtout en bas. Du coté gauche il me reste un petit bout d'os que l'on devrait me retirer d'ici peu de temps mais du coté droit les médecin que j'ai vu me disent qu'ils ne voient rien d'anormal, d'autres disent;;;;;;;
bonjour je souhaiterais savoir quel materiau peut être utilisé pour une prothèse amovible. j'en porte une depuis quelques temps mais je n'arrive pas à m'habituer à ce gout plus que désagréable. apparement il s'agit de résine. existe -il un autre materiau qui serait sans gout?il s'agit d'une prothèse totale du haut. depuis que je porte ce dentier je vais très mal moralement .je;;;;;;;
Bonjour je souhaiterais savoir si un medecin voir un ets hospitalier a t il le droit sans demander mon avis de permuter un dossier medical d'un departement a un autre merci de votre reponse;;;;;;;
Bonjour Je suis actuellement à 39 semaines de grossesse. J'attends la venue de mon 2 ième garçon avec impatience. Malheureusement, depuis environ 2 semaines, je fais toujours le même rêve. Celui-ci bouleverse ma vie ... Je pleure lorsque j'y pense. Cela m'affecte énormément. Je sais que quelques femmes enceintes peuvent faire des rêves bizarres durant la grossesse et cela fait;;;;;;;
Bonjour je suis desolé cela va etre un roman mais essayé de me lire. je vous explique il ya 3 mois le 30octobre j'ai eu une dorsalgie , un jour sur 2 ca allait et je sentais de nouvelle douleurs qui me donnait des coup au milieu du dos , le 16 novembre j'avais vraiment des douleurs atroce malgré les médicaments donc j'ai pris d'urgence rendez vous avec un rhumatologue et;;;;;;;
Bonjour Je suis nouvelle sur ce forum et j'ai des questions concernant la thyroid. J'ai fait une échographie thyroidienne ainsi que des analyses de TSH et le résultat est le suivant: résulat de l'échographie: Légère hypertrophie de la glande thyroïd d'échostructure hétérogène siègent de multiples nodules de taille et d'échogénécité variable : - à droite: * 2 nodules basi;;;;;;;
Bonjour Je suis nouvelle sur le forum Je viens vers vous un peu affolée par le diagnostic de mon ORL. En effet, je souffre de douleur à la gorge côté gauche depuis maintenant 9 mois. Après avoir vu 3 ORL, 1 gastro et 1 allergologue, c'est mon dentiste qui m'a orienté vers un ORL de sa connaissance. Là, le verdict est tombé : papillome amygdalienne Késaco ? Après moultes;;;;;;;
Bonjour je suis nouvelle. Je souffre de fibro, depuis près de 15ans. Il y a de cela 5ans, on a commencé la morphine, c.a.d. l'oxycontin, de 30mg aux 12 heures je suis passée, à 60mg. graduellement. J'ai lu, dans un des textes qu'une des personnes n'est pas d'accord avec ce genre de traitements, mais je peux vous assurer d'une chose. Sans l'oxycontin, je serais clouée au lit,;;;;;;;
Bonjour je suis un adolescent de 16 ans et a plusieur reprise ( de plus en plus) quand je marche une vingtaine de minute je commence a sentir une sensation bizzard qui par d'abord du bas du ventre et ensuite dans la testicules droit c'est une sorte de douleur et plus je marche plus ses intense a pene un petit choc sur ma testicules me fait vraiment mal je dois alors m'asseoir;;;;;;;
bonjour je suis un jeun de 22 ans , j'ai observé quelque ganglions mobiles au niveau de mon cou depuis 2 semaines , au début je croyais que c'est simple puisque j'avais une pharyngite des fumeurs et un abcès dentaire mais aprés la guérison de la pharyngites les petits ganglions sont toujours présent , je n'ai aucun autre symptome mais cette presence commence à m'inquiéter est;;;;;;;
Bonjour Je suis une jeune femme de 25 ans depuis un peux plus d'une semaine je me suis aperçu que mon ventre était gonflé et dur mais plutôt quand je suis debout , allongée sa se vois mais moins et il parfait plus mou. Je suis aussi fatiguée par moment dans la journée et également prise de vertiges . Et depuis deux jours j'ai parfoit mal dans le bas du ventre comme si mes;;;;;;;
bonjour je viens de lire vos messages et me rends compte que je ne suis pas seule face à ce problème d'alcoolisme. En effet ma mère vient d'être admise à l'hôpital suis à un gonflement des membres inférieures accompagnés d'une coloration des jambes ( plutôt noire), et délires également. Le scanner effectué en urgence à révélé la présence de liquide acide (ni plus ni moins;;;;;;;
bonjour je viens de recevoir mon analyse sanguine mon taux de gamma gt est de 160 (;;;;;;;
Bonjour je viens de recevoir mon bilan sanguin. J'avoue avoir un peu de mal à tout comprendre, et je n'ai rendez vous avec mon médecin qu'en septembre. ( ah oui, je sais pour le cholestérol....) Merci de m'aider à mieux analyser ce bilan Numération globulaire: Leucocytes: 6 900 mm3 Hématies: 4 280 000 mm3 Hémoglobine: 13,1 g% Hémotocrite: 38,3 % V.G.M: 89,5 u3 T.C.M.H: 30,6 pg;;;;;;;
bonjour je viens d'effectuer un examen bactériologique et j'ai reçu les résultats (j'étais atteinte d'une infection urinaire le jour de l'examen).Ma gynéco ne ma pas contacté donc normalement cela signifie qu'il n'y a pas de problème, cependant je suis inquiète. pouvez vous m'aider. Merci Absence de trichomonas vaginalis nombreux polynucléaires quelques cellules épithéliales;;;;;;;
Bonjour Je viens solliciter votre aide pour mes douleurs, aucun médecin ni spécialiste (médecine interne x2, ostéopathe, spécialiste des mains du musicien, rhumatologue, généralistes) n?ayant pu mettre un nom sur celles-ci. Après plusieurs séances, ils me disent quasiment tous quelque chose comme : ?Ça va finir par disparaître tout seul, par exemple pendant les vacances, quand;;;;;;;
Bonjour je voudrai savoir car en jouant avec mon copain tout à l'heure je lui est tapé sur le bas ventre droit sans faire exprès et il s'avère que depuis cela il a une boule à l'intérieur de taille moyenne que sa peut il être ? Merci de vos réponse inquiète;;;;;;;
Bonjour je voudrais de l'aide car je voudrais savoir , j'ai prévu de faire l'amour pour la première fois avec ma copine et on voudrais faire notre première rapport sexuel pour tous les deux, et on voudrais faire sans préservatif sachant que j'ai 29 ans et elle a 23 ans , on est en couple depuis 5 ans, elle prend la pilule et tous les deux on as envie et sera notre première;;;;;;;
Bonjour Je voudrais pouvoir échanger avec des personnes souffrant comme moi de douleurs peut etre du à une mélorhéostose du coté droit diagnostiqué en 2001 merci de me contacter blan0408;;;;;;;
bonjour je voudrais savoir si le fromage donne du cholestérol ainsi que faire la cuisine avec une cuillère a soupe d'huile de colza.Merci de votre réponse.;;;;;;;
Bonjour je voulais savoir si c'est normal d'avoir une veine aussi apparente au niveau de la tempe, je ne trouve rien à se sujet sur Internet, merci. J'aurais voulu mettre une photo mais je pense qu'on ne peut pas sur se site .;;;;;;;
Bonjour Je vous écris pour savoir si vous allez me répondre j? AI un poing dans le côté droit et ma respiration ça me coupe car quand je respire mon poing je le ressent plus que même ça traverse dans mon dos vis à vis et en plus j?aieu Un gros spasme ½sophage .est-ce qu?il y a quelqu?un peut m?aider?;;;;;;;
bonjour je vous expose mon probleme j'ai 16ans et en avril 2016 j'ai subit une intervention de la jambes pour une doubles factures ouverte a cause d'un accident de la route, j'ai vite repris la marche apres cela (1mois et demis apres) tout allais bien a part quelque douleur pendant les temps de pluie. on ma enlever jeudi les deux vises et la tiges que je portais depuis plus;;;;;;;
Bonjour j'espère poster au bon endroit. Voilà depuis environ une semaine j'ai le bout de la langue qui se contracte pratiquement en continue se n'est pas une forte contraction se n'est pas non plus douloureux mais c'est assez désagréable et sa peut me géner un peut pour parler à certains moments j'ai aussi une migraine depuis... Est ce déjà arrivé à quelqu'un ?;;;;;;;
Bonjour La maladie!! ça nous prend tout notre argent. Notre environnement nous rend malade, ce qu'on mange nous rend malade. le téléphone, le wifi tout ça. Il y a quand même des moyens très simples d'y remédier. Déjà prenez de l'eau structurée. Commençons par la. Cela va détendre vos cellules.Et quelques autres conseils Et bye bye maladie;;;;;;;
Bonjour le groupe. Très inquiète depuis quelques jours cela fait 2 fois que je trouve des lambeaux de peau dans me selles. Etant végétarienne j'ai pensé avec mangé de la viande dans le plat commun et que mon corps ne la digère plus. Est ce possible ? Merci pour votre aide. je premier jour c'est comme un filament et aujourd'hui un morceau plus gros;;;;;;;
